Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
4,4294967295,37449,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775405919.860	,1.180,2.170000,1,0,NO,"""32""",FLOAT,ND,"""32""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,1131,0.023,0.036,0.242,0.385,0.221,0.351,0.108,0.172,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_15_1,hcom_allGather_,N/A,COMMUNICATION,1777097775405922.920	,1255.120,2.070000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37452,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775407180.380	,1.100,2.380000,1,0,NO,"""32""",FLOAT,ND,"""32""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,1087,0.023,0.038,0.259,0.43,0.188,0.312,0.111,0.183,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_16_1,hcom_allGather_,N/A,COMMUNICATION,1777097775407198.980	,1230.240,17.400000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37455,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775408431.520	,489.480,2.260000,40,0,NO,"""100663296""",FLOAT,ND,"""100663296""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.84,34980489,29.917,0.062,5.969,0.012,483.929,0.996,144.866,0.298,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_17_1,hcom_allGather_,N/A,COMMUNICATION,1777097775408923.380	,12078.860,2.520000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37458,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775421004.420	,249.240,2.140000,40,0,NO,"""50331648""",FLOAT,ND,"""50331648""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.553,17751786,14.96,0.061,3.27,0.013,245.181,0.994,75.712,0.307,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_18_1,hcom_allGather_,N/A,COMMUNICATION,1777097775421255.520	,5906.900,1.760000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37461,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427164.760	,2.900,2.350000,40,0,NO,"""65536""",FLOAT,ND,"""65536""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,100090,0.036,0.026,0.748,0.538,0.411,0.295,0.164,0.118,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_19_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427169.660	,385.560,2.100000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37464,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427557.460	,1.520,2.190000,1,0,NO,"""512""",FLOAT,ND,"""512""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018,1833,0.027,0.026,0.42,0.412,0.42,0.412,0.129,0.127,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_20_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427561.240	,23.160,2.230000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37467,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427586.720	,1.540,2.340000,1,0,NO,"""512""",FLOAT,ND,"""512""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013,1824,0.027,0.026,0.238,0.235,0.605,0.597,0.117,0.116,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_21_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427590.300	,22.320,1.960000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37470,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427615.040	,13.180,2.430000,40,0,NO,"""2097152""",FLOAT,ND,"""2097152""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.637,765889,0.656,0.062,0.742,0.07,9.561,0.899,1.871,0.176,0.0,0.000
4,4294967295,37472,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427628.280	,1.460,0.070000,4,0,NO,"""4096""",FLOAT,ND,"""4096""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804,5787,0.031,0.039,0.281,0.349,0.315,0.392,0.143,0.178,0.0,0.000
4,4294967295,37474,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427629.800	,1.740,0.040000,8,0,NO,"""8192""",FLOAT,ND,"""8192""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882,12697,0.031,0.035,0.374,0.424,0.313,0.355,0.133,0.151,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_22_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427630.500	,251.080,0.000000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37476,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427631.600	,8.620,0.000000,40,0,NO,"""262144""",FLOAT,ND,"""262144""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839,204433,0.079,0.028,0.922,0.325,1.415,0.498,0.394,0.139,0.0,0.000
4,4294967295,37478,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427640.280	,1.420,0.130000,4,0,NO,"""4096""",FLOAT,ND,"""4096""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,5697,0.031,0.039,0.308,0.389,0.277,0.351,0.137,0.174,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_23_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427885.800	,21.760,244.080000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,N/A,N/A,hcom_allGather__503_24_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427911.740	,23.040,4.240000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,N/A,N/A,hcom_allGather__503_25_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427938.960	,57.180,4.210000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37480,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775427988.500	,1.280,0.000000,1,0,NO,"""1024""",FLOAT,ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717,1290,0.031,0.043,0.248,0.347,0.267,0.372,0.13,0.181,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_26_1,hcom_allGather_,N/A,COMMUNICATION,1777097775427999.720	,574.460,9.970000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,N/A,N/A,hcom_allGather__503_27_1,hcom_allGather_,N/A,COMMUNICATION,1777097775428793.240	,1015.580,219.040000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37482,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775429289.160	,3.020,0.000000,40,0,NO,"""262144""",FLOAT,ND,"""262144""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,112294,0.079,0.051,0.692,0.444,0.581,0.372,0.178,0.114,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_28_1,hcom_allGather_,N/A,COMMUNICATION,1777097775430132.640	,1263.400,840.480000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37484,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775430854.680	,1.460,0.000000,4,0,NO,"""4096""",FLOAT,ND,"""4096""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,5832,0.031,0.038,0.303,0.374,0.317,0.391,0.136,0.168,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_29_1,hcom_allGather_,N/A,COMMUNICATION,1777097775431756.060	,1188.580,899.790000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37486,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775432436.580	,1.200,0.000000,1,0,NO,"""1024""",FLOAT,ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695,1251,0.031,0.045,0.247,0.356,0.249,0.359,0.138,0.199,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_30_1,hcom_allGather_,N/A,COMMUNICATION,1777097775433387.080	,1042.420,949.300000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37488,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775434191.460	,12.140,0.000000,40,0,NO,"""2097152""",FLOAT,ND,"""2097152""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.895,712462,0.656,0.066,0.88,0.089,8.699,0.879,1.951,0.197,0.0,0.000
4,4294967295,N/A,N/A,hcom_allGather__503_31_1,hcom_allGather_,N/A,COMMUNICATION,1777097775435071.780	,1106.560,868.110000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,37490,47,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1777097775435719.800	,1.660,0.000000,8,0,NO,"""8192""",FLOAT,ND,"""8192""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,12244,0.031,0.037,0.333,0.392,0.315,0.37,0.14,0.165,0.0,0.000
